"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-04-05","KS",22,,1,,183,183,,11,,,7476,596,,,,,,747,,49,0,,,,,,,,0,8223,645,,,,,,0,,0
"2020-04-05","KY",40,,3,,,,,0,,,,0,,,,,,917,,86,0,,,,,,,,0,16663,1091,,,,,,0,16663,1091
"2020-04-05","LA",477,,68,,,,1803,0,,,47315,1313,,,,,561,13010,13010,514,0,,,,,,,,0,60325,1827,,,,,,0,,0
"2020-04-05","MA",370,,66,,1632,1632,1632,262,,,59437,2373,,,,,,12500,12500,764,0,,,,,17371,,,0,90987,4102,,,,,,0,90987,4102
"2020-04-05","MD",122,115,21,7,936,936,,115,,,24728,2243,,,,,,3609,3609,484,0,,,,,4444,159,,0,29805,3401,,,,,,0,29805,3401
"2020-04-05","ME",10,,0,,86,86,,3,,,,0,,,,,,470,470,14,0,,,,,571,156,,0,11799,372,,,,,,0,11799,372
"2020-04-05","MI",1150,1225,120,58,,,,0,,,,0,,,44154,,,24458,23908,877,0,,,,,22901,56,,0,67055,4850,,,,,,0,67055,4850
"2020-04-05","MN",29,,5,,202,202,106,22,77,48,28090,1403,,,,,,1217,1217,59,0,,,,,,422,29307,1462,29307,1462,,,,,,0,,0
"2020-04-05","MO",34,,10,,,,424,0,,,24882,2268,,1,27303,,,2367,2367,76,0,,,0,,3526,,,0,30851,1974,,,1,,,0,30851,1974
"2020-04-05","MP",1,,0,,,,,0,,,13,0,,,,,,8,8,0,0,,,,,,,,0,21,0,,,,,,0,,0
"2020-04-05","MS",43,,8,,475,475,,39,,,5580,447,,,,,,1638,,183,0,,,,,,,,0,7218,630,,,,,,0,,0
"2020-04-05","MT",6,,1,,24,24,,0,,,,0,,,,,,286,,21,0,,,,,,,,0,6603,374,,,,,,0,6603,374
"2020-04-05","NC",31,,7,,,,261,0,,,,0,,,,,,2585,,183,0,,,,,,,,0,45022,7629,,,,,,0,45022,7629
"2020-04-05","ND",3,,0,,31,31,20,1,,,6580,559,,,,,,207,207,21,0,,,,,,63,6760,440,6760,440,,,,,6476,412,6807,446
"2020-04-05","NE",8,,2,,,,,0,,,5558,500,,,5535,,,363,,42,0,,,,,346,,,0,5949,659,,,,,5933,544,5949,659
"2020-04-05","NH",9,,0,,92,92,,6,,,7701,290,,,,,,669,,48,0,,,,,,147,,0,9097,336,,,,,,0,9097,336
"2020-04-05","NJ",1184,917,126,267,,,4000,0,,,44661,3429,,,,,,37505,37505,3381,0,,,,,,,,0,82166,6810,,,,,82166,6810,,0
"2020-04-05","NM",12,,1,,,,45,0,,,,-16285,,,,,18,543,,48,0,,,,,,130,,0,16828,1196,,,,,,0,16828,1196
"2020-04-05","NV",76,,6,,,,,0,,,14995,574,,,,,,1836,1836,94,0,,,,,,,21206,849,21206,849,,,,,,0,19908,709
"2020-04-05","NY",4159,,594,,,,16479,0,,4376,,0,,,,,,122031,,8327,0,,,,,,,302280,18659,302280,18659,,,,,,0,,0
"2020-04-05","OH",119,,17,,1104,1104,,98,346,,,0,,,,,,4043,4043,304,0,,,,,4225,,,0,43660,3696,,,,,,0,43660,3696
"2020-04-05","OK",46,,4,,330,330,,14,,,1401,39,,,,,,1252,,93,0,,,,,,,,0,2653,132,,,,,,0,,0
"2020-04-05","OR",26,,4,,239,239,,35,,,16535,0,,,9623,,38,999,,100,0,,,,,2699,,,0,12322,2753,,,,,,0,12322,2753
"2020-04-05","PA",150,,14,,1072,1072,,68,,,66261,6248,,,,,,11510,,1493,0,,,,,,,79939,7902,79939,7902,,,,,77771,7741,,0
"2020-04-05","PR",20,,2,,,,,0,,,3073,468,,,,,,475,,23,0,,,,,,,,0,3548,491,,,,,,0,,0
"2020-04-05","RI",25,,8,,,,103,0,,33,7032,1070,,,7585,,6,1150,,182,0,,,,,1144,,7348,803,7348,803,,,,,8182,1252,8729,1343
"2020-04-05","SC",44,,4,,241,241,,0,,,16927,530,,,,,,2049,2049,132,0,,,,,,,,0,18976,662,,,,,,0,18976,662
"2020-04-05","SD",2,,0,,22,22,,3,,,5353,341,,,,,,240,,28,0,,,,,1074,84,,0,5579,498,,,,,5593,369,5579,498
"2020-04-05","TN",44,,1,,328,328,637,17,,,,0,,,41667,,,3633,,312,0,,,,,3633,295,,0,45300,3909,,,,,,0,45300,3909
"2020-04-05","TX",127,,22,,,,827,0,,,,0,,,,,,6793,6793,681,0,,,,,12693,38,,0,118866,4925,,,,,,0,118866,4925
"2020-04-05","UT",8,,0,,124,124,,7,,,32096,1865,,,32713,,,1605,,177,0,,,,,1764,,,0,34477,2048,,,,,33782,1978,34477,2048
"2020-04-05","VA",51,,-1,,390,390,,78,,,,0,,,,,,2637,,230,0,,2,,,5637,,32548,2193,32548,2193,,19,,,,0,,0
"2020-04-05","VI",1,,1,,,,,0,,,206,22,,,,,,42,,2,0,,,,,,34,,0,248,24,,,,,,0,,0
"2020-04-05","VT",22,,2,,45,45,29,0,,,5660,570,,,,,,512,512,52,0,,,,,,15,,0,6493,602,,,,,6172,622,6493,602
"2020-04-05","WA",386,,21,,,,581,0,,178,,0,,,,,,8254,8254,416,0,,,,,,,108393,2096,108393,2096,,,,,104437,1952,,0
"2020-04-05","WI",68,,12,,624,624,294,36,175,134,25169,1310,,,,,,2643,2267,167,0,,,,,,,30034,1838,30034,1838,,,,,,0,,0
"2020-04-05","WV",3,,1,,,,,0,,,,0,,,,,,324,324,42,0,,,,,,,,0,7381,1048,,,,,,0,7381,1048
"2020-04-05","WY",0,,0,,23,23,,0,,,3040,95,,,4159,,,197,200,10,0,,,,,221,50,,0,4380,148,,,,,,0,4380,148
"2020-04-04","AK",5,,2,,17,17,,0,,,,0,,,,,,171,,11,0,,,,,,,,0,6040,24,,,,,,0,6040,24
"2020-04-04","AL",43,,8,,212,212,238,212,,,9273,1086,,,,,,1580,1580,148,0,,,,,,,,0,10853,1234,,,,,10853,1234,,0
"2020-04-04","AR",14,,2,,106,106,72,1,,,9627,632,,,,39,23,743,743,39,0,,,,,,79,,0,10370,671,,,,,,0,10370,671
"2020-04-04","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-04","AZ",52,,11,,711,711,,44,,,25141,2237,,,,,,2019,,250,0,,,,,,,,0,37309,2241,1,,,,27160,2487,37309,2241
"2020-04-04","CA",276,,39,,,,2300,0,,1008,101674,77075,,,,,,12026,12026,1325,0,,,,,,,,0,113700,78400,,,,,,0,113700,78400
"2020-04-04","CO",126,,15,,875,875,783,52,,,19335,1437,,,,,,4565,,392,0,,,,,,,25579,1968,25579,1968,,,,,23900,1829,,0
"2020-04-04","CT",165,,34,,,,1033,0,,,,0,,,22593,,,5276,,362,0,,,,,10057,,,0,32667,2440,,,,,,0,32667,2440
"2020-04-04","DC",21,,6,,,,,0,,,,0,,,,,,902,,145,0,,,,,,235,6438,854,6438,854,,,,,,0,,0
"2020-04-04","DE",17,16,0,1,,,95,0,,,5874,879,,,,,,593,,143,0,,,,,665,71,8376,1206,8376,1206,,,,,,0,,0
"2020-04-04","FL",191,,28,,1462,1462,,175,,,90956,8819,,,,,,10097,,1281,0,,,,,,,95124,10738,95124,10738,,,,,,0,,0
"2020-04-04","GA",201,,17,,1239,1239,,81,,,,0,,,,,,6160,,329,0,,,,,5292,,,0,26337,1051,,,,,,0,26337,1051
"2020-04-04","GU",4,,0,,,,20,0,,2,472,13,,,,,,93,,9,0,,,,,,20,,0,565,22,,,,,,0,,0
"2020-04-04","HI",3,3,1,,18,18,,3,,,11959,1753,,,,,,319,,34,0,,,,,300,78,12488,915,12488,915,,,,,,0,,0
"2020-04-04","IA",14,,3,,153,153,85,15,,,9454,700,,,,,,786,786,87,0,,,,,,188,,0,10240,787,,,,,,0,,0
"2020-04-04","ID",10,,1,,62,62,53,6,8,,7857,803,,,,,,1012,1012,122,0,,,,,,,,0,8870,925,,,,,8870,925,,0
"2020-04-04","IL",243,,33,,,,,0,,,,0,,,,,,10357,,1453,0,,,,,,,,0,53581,5533,,,,,,0,53581,5533
"2020-04-04","IN",116,,14,,,,,0,,,15847,1449,,,,,,3953,,516,0,,,,,5021,,,0,35461,3009,,,,,,0,35461,3009
"2020-04-04","KS",21,,4,,172,172,,21,,,6880,426,,,,,,698,,78,0,,,,,,,,0,7578,504,,,,,,0,,0
"2020-04-04","KY",37,,6,,,,,0,,,,0,,,,,,831,,61,0,,,,,,,,0,15572,2768,,,,,,0,15572,2768
"2020-04-04","LA",409,,39,,,,1726,0,,,46002,2654,,,,,571,12496,12496,2199,0,,,,,,,,0,58498,4853,,,,,,0,,0
"2020-04-04","MA",304,,39,,1370,1370,1370,404,,,57064,4504,,,,,,11736,11736,1334,0,,,,,16294,,,0,86885,4744,,,,,,0,86885,4744
"2020-04-04","MD",101,94,17,7,821,821,,157,,,22485,1553,,,,,,3125,3125,367,0,,,,,3825,159,,0,26404,2629,,,,,,0,26404,2629
"2020-04-04","ME",10,,1,,83,83,,8,,,,0,,,,,,456,456,24,0,,,,,553,140,,0,11427,601,,,,,,0,11427,601
"2020-04-04","MI",1030,1092,112,45,,,,0,,,,0,,,41205,,,23581,23071,1002,0,,,,,21000,56,,0,62205,7109,,,,,,0,62205,7109
"2020-04-04","MN",24,,2,,180,180,95,24,69,42,26687,1624,,,,,,1158,1158,39,0,,,,,,416,27845,1663,27845,1663,,,,,,0,,0
"2020-04-04","MO",24,,5,,,,413,0,,,22614,3257,,,25580,,,2291,2291,178,0,,,,,3277,,,0,28877,2167,,,,,,0,28877,2167
"2020-04-04","MP",1,,0,,,,,0,,,13,0,,,,,,8,8,0,0,,,,,,,,0,21,0,,,,,,0,,0
"2020-04-04","MS",35,,6,,436,436,,16,,,5133,380,,,,,,1455,,97,0,,,,,,,,0,6588,477,,,,,,0,,0
"2020-04-04","MT",5,,0,,24,24,,0,,,,0,,,,,,265,,22,0,,,,,,,,0,6229,511,,,,,,0,6229,511
"2020-04-04","NC",24,,5,,,,271,0,,,,0,,,,,,2402,,309,0,,,,,,,,0,37393,3404,,,,,,0,37393,3404
"2020-04-04","ND",3,,0,,30,30,,1,,,6021,396,,,,,,186,186,13,0,,,,,,63,6320,496,6320,496,,,,,6064,466,6361,504
"2020-04-04","NE",6,,0,,,,,0,,,5058,571,,,4922,,,321,,42,0,,,,,302,,,0,5290,391,,,,,5389,612,5290,391
"2020-04-04","NH",9,,2,,86,86,,6,,,7411,446,,,,,,621,,81,0,,,,,,146,,0,8761,479,,,,,,0,8761,479
"2020-04-04","NJ",1058,846,242,212,,,4000,0,,,41232,3624,,,,,,34124,34124,4229,0,,,,,,,,0,75356,7853,,,,,75356,7853,,0
"2020-04-04","NM",11,,1,,,,37,0,,,16285,1148,,,,,18,495,,92,0,,,,,,54,,0,15632,854,,,,,,0,15632,854
"2020-04-04","NV",70,,11,,,,,0,,,14421,1403,,,,,,1742,1742,228,0,,,,,,,20357,1458,20357,1458,,,,,,0,19199,1758
"2020-04-04","NY",3565,,630,,,,15905,0,,4126,,0,,,,,,113704,,10841,0,,,,,,,283621,23101,283621,23101,,,,,,0,,0
"2020-04-04","OH",102,,11,,1006,1006,,111,326,,,0,,,,,,3739,3739,427,0,,,,,3738,,,0,39964,4153,,,,,,0,39964,4153
"2020-04-04","OK",42,,4,,316,316,,27,,,1362,47,,,,,,1159,,171,0,,,,,,,,0,2521,218,,,,,,0,,0
"2020-04-04","OR",22,,1,,204,204,188,16,,,16535,1276,,,7156,,38,899,,73,0,,,,,2413,,,0,9569,2259,,,,,,0,9569,2259
"2020-04-04","PA",136,,34,,1004,1004,,152,,,60013,6318,,,,,,10017,,1597,0,,,,,,,72037,8281,72037,8281,,,,,70030,7915,,0
"2020-04-04","PR",18,,3,,,,,0,,,2605,556,,,,,,452,,74,0,,,,,,,,0,3057,630,,,,,,0,,0
"2020-04-04","RI",17,,3,,,,93,0,,31,5962,620,,,6429,,6,968,,137,0,,,,,957,,6545,882,6545,882,,,,,6930,757,7386,803
"2020-04-04","SC",40,,9,,241,241,,0,,,16397,10956,,,,,,1917,1917,363,0,,,,,,,,0,18314,11319,,,,,,0,18314,18314
"2020-04-04","SD",2,,0,,19,19,,2,,,5012,419,,,,,,212,,25,0,,,,,1037,76,,0,5081,414,,,,,5224,444,5081,414
"2020-04-04","TN",43,,6,,311,311,601,18,,,,0,,,38070,,,3321,,254,0,,,,,3321,416,,0,41391,3552,,,,,,0,41391,3552
"2020-04-04","TX",105,,15,,,,196,0,,,,0,,,,,,6112,6112,788,0,,,,,12043,38,,0,113941,9570,,,,,,0,113941,9570
"2020-04-04","UT",8,,1,,117,117,,11,,,30231,2279,,,30783,,,1428,,182,0,,,,,1646,,,0,32429,2492,,,,,31804,2405,32429,2492
"2020-04-04","VA",52,,6,,312,312,,66,,,,0,,,,,,2407,,395,0,,2,,,5230,,30355,2709,30355,2709,,19,,,,0,,0
"2020-04-04","VI",,,0,,,,,0,,,184,30,,,,,,40,,2,0,,,,,,34,,0,224,32,,,,,,0,,0
"2020-04-04","VT",20,,3,,45,45,29,0,,,5090,432,,,,,,460,460,70,0,,,,,,15,,0,5891,511,,,,,5550,502,5891,511
"2020-04-04","WA",365,,27,,,,574,0,,174,,0,,,,,,7838,7838,399,0,,,,,,,106297,2699,106297,2699,,,,,102485,2614,,0
"2020-04-04","WI",56,,19,,588,588,279,101,,117,23859,1482,,,,,,2476,2112,213,0,,,,,,,28196,2153,28196,2153,,,,,,0,,0
"2020-04-04","WV",2,,0,,,,,0,,,,0,,,,,,282,282,45,0,,,,,,,,0,6333,996,,,,,,0,6333,996
"2020-04-04","WY",0,,0,,23,23,,2,,,2945,241,,,4015,,,187,187,25,0,,,,,217,49,,0,4232,165,,,,,,0,4232,165
"2020-04-03","AK",3,,0,,17,17,,1,,,,0,,,,,,160,,11,0,,,,,,,,0,6016,994,,,,,,0,6016,994
"2020-04-03","AL",35,,3,,,,238,0,,,8187,684,,,,,,1432,1432,199,0,,,,,,,,0,9619,883,,,,,9619,883,,0
"2020-04-03","AR",12,,0,,105,105,71,5,,,8995,1115,,,,39,26,704,704,61,0,,,,,,60,,0,9699,1176,,,,,,0,9699,1176
"2020-04-03","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-03","AZ",41,,9,,667,667,,51,,,22904,1793,,,,,,1769,,171,0,,,,,,,,0,35068,2412,0,,,,24673,1964,35068,2412
"2020-04-03","CA",237,,34,,,,2188,0,,901,24599,790,,,,,,10701,10701,1510,0,,,,,,,,0,35300,2300,,,,,,0,35300,2300
"2020-04-03","CO",111,,14,,823,823,777,113,,,17898,1215,,,,,,4173,,445,0,,,,,,,23611,1816,23611,1816,,,,,22071,1660,,0
"2020-04-03","CT",131,,19,,,,909,0,,,,0,,,21034,,,4914,,1090,0,,,,,9176,,,0,30227,2395,,,,,,0,30227,2395
"2020-04-03","DC",15,,3,,,,,0,,,,0,,,,,,757,,104,0,,,,,,206,5584,514,5584,514,,,,,,0,,0
"2020-04-03","DE",17,16,1,1,,,63,0,,,4995,429,,,,,,450,,57,0,,,,,504,71,7170,570,7170,570,,,,,,0,,0
"2020-04-03","FL",163,,35,,1287,1287,,164,,,82137,12851,,,,,,8816,,1268,0,,,,,,,84386,12683,84386,12683,,,,,,0,,0
"2020-04-03","GA",184,,21,,1158,1158,,102,,,,0,,,,,,5831,,483,0,,,,,5010,,,0,25286,2316,,,,,,0,25286,2316
"2020-04-03","GU",4,,1,,,,19,0,,2,459,17,,,,,,84,,2,0,,,,,,14,,0,543,19,,,,,,0,,0
"2020-04-03","HI",2,2,1,,15,15,,0,,,10206,0,,,,,,285,,27,0,,,,,273,72,11573,917,11573,917,,,,,,0,,0
"2020-04-03","IA",11,,0,,138,138,80,18,,,8754,700,,,,,,699,699,85,0,,,,,,188,,0,9453,785,,,,,,0,,0
"2020-04-03","ID",9,,0,,56,56,45,7,7,,7054,441,,,,,,890,890,222,0,,,,,,,,0,7945,663,,,,,7945,663,,0
"2020-04-03","IL",210,,53,,,,,0,,,,0,,,,,,8904,,1209,0,,,,,,,,0,48048,4392,,,,,,0,48048,4392
"2020-04-03","IN",102,,24,,,,,0,,,14398,1152,,,,,,3437,,398,0,,,,,4618,,,0,32452,2862,,,,,,0,32452,2862
"2020-04-03","KS",17,,4,,151,151,,13,,,6454,395,,,,,,620,,68,0,,,,,,,,0,7074,463,,,,,,0,,0
"2020-04-03","KY",31,,11,,,,,0,,,,0,,,,,,770,,90,0,,,,,,,,0,12804,4904,,,,,,0,12804,4904
"2020-04-03","LA",370,,60,,,,1707,0,,,43348,1412,,,,,535,10297,10297,1147,0,,,,,,,,0,53645,2559,,,,,,0,,0
"2020-04-03","MA",265,,36,,966,966,,153,,,52560,4918,,,,,,10402,10402,1436,0,,,,,14972,,,0,82141,6567,,,,,,0,82141,6567
"2020-04-03","MD",84,79,20,5,664,664,,82,,,20932,2042,,,,,,2758,2758,427,0,,,,,3364,159,,0,23775,3036,,,,,,0,23775,3036
"2020-04-03","ME",9,,2,,75,75,,7,,,,0,,,,,,432,432,56,0,,,,,519,113,,0,10826,720,,,,,,0,10826,720
"2020-04-03","MI",918,985,117,39,,,,0,,,,0,,,37060,,,22579,22102,1203,0,,,,,18036,56,,0,55096,6001,,,,,,0,55096,6001
"2020-04-03","MN",22,,4,,156,156,86,18,40,40,25063,1283,,,,,,1119,1119,63,0,,,,,,,26182,1346,26182,1346,,,,,,0,,0
"2020-04-03","MO",19,,0,,,,,0,,,19357,1508,,,23715,,,2113,2113,279,0,,,,,2978,,,0,26710,2295,,,,,,0,26710,2295
"2020-04-03","MP",1,,0,,,,,0,,,13,0,,,,,,8,8,0,0,,,,,,,,0,21,0,,,,,,0,,0
"2020-04-03","MS",29,,3,,420,420,,60,,,4753,0,,,,,,1358,,181,0,,,,,,,,0,6111,181,,,,,,0,,0
"2020-04-03","MT",5,,0,,24,24,,4,,,,0,,,,,,243,,16,0,,,,,,,,0,5718,530,,,,,,0,5718,530
"2020-04-03","NC",19,,3,,,,184,0,,,,0,,,,,,2093,,236,0,,,,,,,,0,33989,2883,,,,,,0,33989,2883
"2020-04-03","ND",3,,0,,29,29,,1,,,5625,804,,,,,,173,173,14,0,,,,,,55,5824,535,5824,535,,,,,5598,508,5857,536
"2020-04-03","NE",6,,1,,,,,0,,,4487,509,,,4560,,,279,,33,0,,,,,276,,,0,4899,762,,,,,4777,542,4899,762
"2020-04-03","NH",7,,2,,80,80,,7,,,6965,390,,,,,,540,,61,0,,,,,,144,,0,8282,536,,,,,,0,8282,536
"2020-04-03","NJ",816,646,136,170,,,3016,0,,,37608,4088,,,,,,29895,29895,4305,0,,,,,,,,0,67503,8393,,,,,67503,8393,,0
"2020-04-03","NM",10,,3,,,,41,0,,,15137,762,,,,,18,403,,40,0,,,,,,26,,0,14778,767,,,,,,0,14778,767
"2020-04-03","NV",59,,8,,,,,0,,,13018,430,,,,,,1514,1514,56,0,,,,,,,18899,1276,18899,1276,,,,,,0,17441,737
"2020-04-03","NY",2935,,562,,,,14810,0,,3731,,0,,,,,,102863,,10482,0,,,,,,,260520,21555,260520,21555,,,,,,0,,0
"2020-04-03","OH",91,,10,,895,895,,93,288,,,0,,,,,,3312,3312,410,0,,,,,3186,,,0,35811,2945,,,,,,0,35811,2945
"2020-04-03","OK",38,,4,,289,289,171,32,,123,1315,50,,,,,,988,,109,0,,,,,,383,,0,2303,159,,,,,,0,,0
"2020-04-03","OR",21,,3,,188,188,134,34,,,15259,2123,,,5071,,38,826,,90,0,,,,,2239,,,0,7310,1782,,,,,,0,7310,1782
"2020-04-03","PA",102,,12,,852,852,,122,,,53695,5997,,,,,,8420,,1404,0,,,,,,,63756,7562,63756,7562,,,,,62115,7401,,0
"2020-04-03","PR",15,,3,,,,,0,,,2049,445,,,,,,378,,62,0,,,,,,,,0,2427,507,,,,,,0,,0
"2020-04-03","RI",14,,2,,,,77,0,,14,5342,717,,,5769,,6,831,,101,0,,,,,814,,5663,529,5663,529,,,,,6173,818,6583,883
"2020-04-03","SC",31,,0,,241,241,,0,,,5441,0,,,,,,1554,1554,0,0,,,,,,,,0,6995,0,,,,,,0,,0
"2020-04-03","SD",2,,0,,17,17,,0,,,4593,376,,,,,,187,,22,0,,,,,623,69,,0,4667,342,,,,,4780,398,4667,342
"2020-04-03","TN",37,,5,,293,293,625,30,,,,0,,,34772,,,3067,,222,0,,,,,3067,248,,0,37839,3228,,,,,,0,37839,3228
"2020-04-03","TX",90,,20,,,,196,0,,,,0,,,,,,5324,5324,659,0,,,,,11059,38,,0,104371,9067,,,,,,0,104371,9067
"2020-04-03","UT",7,,0,,106,106,,6,,,27952,2521,,,28428,,,1246,,172,0,,,,,1509,,,0,29937,2718,,,,,29399,2651,29937,2718
"2020-04-03","VA",46,,5,,246,246,,38,,,,0,,,,,,2012,,306,0,,2,,,4880,,27646,1964,27646,1964,,19,,,,0,,0
"2020-04-03","VI",,,0,,,,,0,,,154,5,,,,,,38,,5,0,,,,,,29,,0,192,10,,,,,,0,,0
"2020-04-03","VT",17,,0,,45,45,29,0,,,4658,473,,,,,,390,390,31,0,,,,,,15,,0,5380,509,,,,,5048,504,5380,509
"2020-04-03","WA",338,,28,,,,,0,,,,0,,,,,,7439,7439,452,0,,,,,,,103598,5053,103598,5053,,,,,99871,4854,,0
"2020-04-03","WI",37,,6,,487,487,257,26,,117,22377,2060,,,,,,2263,1912,223,0,,,,,,,26043,1904,26043,1904,,,,,,0,,0
"2020-04-03","WV",2,,0,,,,,0,,,,0,,,,,,237,237,20,0,,,,,,,,0,5337,718,,,,,,0,5337,718
"2020-04-03","WY",0,,0,,21,21,,2,,,2704,265,,,3857,,,162,162,12,0,,,,,210,37,,0,4067,404,,,,,,0,4067,404
"2020-04-02","AK",3,,0,,16,16,,1,,,,0,,,,,,149,,8,0,,,,,,,,0,5022,419,,,,,,0,5022,419
"2020-04-02","AL",32,,6,,,,226,0,,,7503,806,,,,,,1233,1233,156,0,,,,,,,,0,8736,962,,,,,8736,962,,0
"2020-04-02","AR",12,,2,,100,100,66,10,,,7880,526,,,,32,23,643,643,59,0,,,,,,47,,0,8523,585,,,,,,0,8523,585
"2020-04-02","AS",0,,0,,,,,0,,,3,0,,,,,,0,0,0,0,,,,,,,,0,3,0,,,,,,0,3,0
"2020-04-02","AZ",32,,3,,616,616,,34,,,21111,1466,,,,,,1598,,185,0,,,,,,,,0,32656,2383,0,,,,22709,1651,32656,2383
"2020-04-02","CA",203,,32,,,,1922,0,,816,23809,2037,,,,,,9191,9191,1036,0,,,,,,,,0,33000,3073,,,,,,0,33000,3073
"2020-04-02","CO",97,,17,,710,710,739,90,,,16683,1380,,,,,,3728,,386,0,,,,,,,21795,1589,21795,1589,,,,,20411,1766,,0
"2020-04-02","CT",112,,27,,,,827,0,,,,0,,,19575,,,3824,,267,0,,,,,8240,,,0,27832,2484,,,,,,0,27832,2484
"2020-04-02","DC",12,,1,,,,,0,,,,0,,,,,,653,,67,0,,,,,,173,5070,1222,5070,1222,,,,,,0,,0
"2020-04-02","DE",16,15,3,1,,,56,0,,,4566,551,,,,,,393,,25,0,,,,,437,49,6600,542,6600,542,,,,,,0,,0
"2020-04-02","FL",128,,41,,1123,1123,,174,,,69286,9757,,,,,,7548,,1032,0,,,,,,,71703,8444,71703,8444,,,,,,0,,0
"2020-04-02","GA",163,,24,,1056,1056,,104,,,,0,,,,,,5348,,710,0,,,,,4560,,,0,22970,2632,,,,,,0,22970,2632
"2020-04-02","GU",3,,0,,,,19,0,,2,442,36,,,,,,82,,5,0,,,,,,12,,0,524,41,,,,,,0,,0
"2020-04-02","HI",1,1,0,,15,15,,2,,,10206,1485,,,,,,258,,50,0,,,,,248,69,10656,1338,10656,1338,,,,,,0,,0
"2020-04-02","IA",11,,2,,120,120,74,21,,,8054,750,,,,,,614,614,65,0,,,,,,46,,0,8668,815,,,,,,0,,0
"2020-04-02","ID",9,,0,,49,49,49,3,7,,6613,537,,,,,,668,668,144,0,,,,,,,,0,7282,681,,,,,7282,681,,0
"2020-04-02","IL",157,,16,,,,,0,,,,0,,,,,,7695,,715,0,,,,,,,,0,43656,3272,,,,,,0,43656,3272
"2020-04-02","IN",78,,13,,,,,0,,,13246,1436,,,,,,3039,,474,0,,,,,4182,,,0,29590,2698,,,,,,0,29590,2698
"2020-04-02","KS",13,,3,,138,138,,24,,,6059,648,,,,,,552,,70,0,,,,,,,,0,6611,718,,,,,,0,,0
"2020-04-02","KY",20,,3,,,,,0,,,,0,,,,,,680,,89,0,,,,,,,,0,7900,344,,,,,,0,7900,344
"2020-04-02","LA",310,,37,,,,1639,0,,,41936,2584,,,,,507,9150,9150,2726,0,,,,,,,,0,51086,5310,,,,,,0,,0
"2020-04-02","MA",229,,42,,813,813,,131,,,47642,3642,,,,,,8966,8966,1228,0,,,,,13347,,,0,75574,6004,,,,,,0,75574,6004
"2020-04-02","MD",64,60,12,4,582,582,,60,,,18890,1657,,,,,,2331,2331,346,0,,,,,2806,81,,0,20739,2536,,,,,,0,20739,2536
"2020-04-02","ME",7,,0,,68,68,,5,,,,0,,,,,,376,376,32,0,,,,,458,94,,0,10106,903,,,,,,0,10106,903
"2020-04-02","MI",801,879,125,36,,,,0,,,,0,,,33443,,,21376,20937,1130,0,,,,,15652,,,0,49095,5907,,,,,,0,49095,5907
"2020-04-02","MN",18,,1,,138,138,75,16,38,38,23780,1900,,,,,,1056,1056,83,0,,,,,,,24836,1983,24836,1983,,,,,,0,,0
"2020-04-02","MO",19,,1,,,,,0,,,17849,2003,,,21700,,,1834,1834,253,0,,,,,2700,,,0,24415,2459,,,,,,0,24415,2459
"2020-04-02","MP",1,,0,,,,,0,,,13,13,,,,,,8,8,2,0,,,,,,,,0,21,15,,,,,,0,,0
"2020-04-02","MS",26,,4,,360,360,,28,,,4753,1041,,,,,,1177,,104,0,,,,,,,,0,5930,1145,,,,,,0,,0
"2020-04-02","MT",5,,0,,20,20,,3,,,,0,,,,,,227,,19,0,,,,,,,,0,5188,343,,,,,,0,5188,343
"2020-04-02","NC",16,,6,,,,184,0,,,,0,,,,,,1857,,273,0,,,,,,,,0,31106,3435,,,,,,0,31106,3435
"2020-04-02","ND",3,,0,,28,28,,5,,,4821,470,,,,,,159,159,20,0,,,,,,43,5289,649,5289,649,,,,,5090,612,5321,655
"2020-04-02","NE",5,,1,,,,,0,,,3978,503,,,3862,,,246,,36,0,,,,,216,,,0,4137,718,,,,,4235,542,4137,718
"2020-04-02","NH",5,,1,,73,73,,15,,,6575,497,,,,,,479,,64,0,,,,,,101,,0,7746,1057,,,,,,0,7746,1057
"2020-04-02","NJ",680,537,205,143,,,2000,0,,,33520,3133,,,,,,25590,25590,3335,0,,,,,,,,0,59110,6468,,,,,59110,6468,,0
"2020-04-02","NM",7,,1,,,,31,0,,,14375,727,,,,,,363,,48,0,,,,,,26,,0,14011,771,,,,,,0,14011,771
