"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-07-20","TN",847,816,4,31,3712,3712,1368,31,,,,0,,,1121126,,,79754,78970,1639,0,,,,,93257,45974,,0,1214383,17840,,,,,,0,1214383,17840
"2020-07-20","TX",4020,,62,,,,10569,0,,3281,,0,,,,,,332434,332434,7404,0,7976,7114,,,534477,177871,,0,3795340,21330,223303,36603,,,,0,3795340,21330
"2020-07-20","UT",247,,4,,2066,2066,247,33,543,105,437529,4433,,,524417,224,,34526,,409,0,,355,,336,38406,21504,,0,562823,6278,,912,,767,472108,4842,562823,6278
"2020-07-20","VA",2031,1927,4,104,7201,7201,1158,36,,265,,0,,,,,125,78375,75415,945,0,6127,466,,,93228,,917501,7498,917501,7498,101913,645,,,,0,,0
"2020-07-20","VI",6,,0,,,,,0,,,6617,30,,,,,,304,,7,0,,,,,,135,,0,6921,37,,,,,6972,34,,0
"2020-07-20","VT",56,56,0,,,,22,0,,,81504,1326,,,,,,1359,1359,10,0,,,,,,1139,,0,104242,1790,,,,,82863,1336,104242,1790
"2020-07-20","WA",1447,1447,3,,5063,5063,511,30,,,,0,,,,,42,50343,50278,535,0,,,,,,,941258,17727,941258,17727,,,,,809339,17553,,0
"2020-07-20","WI",853,846,2,7,4129,4129,367,22,829,110,737191,6289,,,,,,46675,43018,727,0,,,,,,33130,1034736,16414,1034736,16414,,,,,780209,6992,,0
"2020-07-20","WV",100,,0,,,,77,0,,33,,0,,,,,17,5142,5019,100,0,,,,,,3466,,0,231289,3868,12947,,,,,0,231289,3868
"2020-07-20","WY",24,,0,,144,144,13,1,,,41927,0,,,68260,,,2187,1790,61,0,,,,,2077,1652,,0,70337,2255,,,,,43605,0,70337,2255
"2020-07-19","AK",18,18,0,,110,110,27,3,,,,0,,,,,1,1882,,83,0,,,,,,712,,0,173010,4647,,,,,,0,173010,4647
"2020-07-19","AL",1287,1254,1,33,7782,7782,1524,0,988,,518522,9261,,,,526,,67011,65865,1777,0,,,,,,29736,,0,584387,10946,,,,,584387,10946,,0
"2020-07-19","AR",357,,4,,2177,2177,453,42,,,386638,5395,,,,307,97,32533,32533,771,0,,,,,,25292,,0,419171,6166,,,,,,0,419171,6166
"2020-07-19","AS",0,,0,,,,,0,,,1037,0,,,,,,0,0,0,0,,,,,,,,0,1037,0,,,,,,0,1037,0
"2020-07-19","AZ",2761,2431,31,152,6632,6632,3136,65,,894,642355,11629,,,,,622,143624,137710,2359,0,,,,,,,,0,1145119,12791,245671,,209531,,785979,13988,1145119,12791
"2020-07-19","CA",7685,,90,,,,8398,0,,2107,,0,,,,,,384692,384692,9329,0,,,,,,,,0,6286852,119634,,,,,,0,6286852,119634
"2020-07-19","CO",1752,1420,0,332,6032,6032,397,13,,,402027,5877,118484,,,,,40142,37041,354,0,8676,,,,,,552916,9246,552916,9246,127160,,,,439068,6220,,0
"2020-07-19","CT",4396,3519,0,877,10654,10654,66,0,,,,0,,,652922,,,47893,45910,0,0,,,,,59849,8466,,0,714544,3953,,,,,,0,714544,3953
"2020-07-19","DC",578,,0,,,,91,0,,17,,0,,,,,12,11261,,67,0,,,,,,1886,147765,2810,147765,2810,,,,,106925,1654,,0
"2020-07-19","DE",523,465,0,58,,,47,0,,9,139476,2148,,,,,,13519,12537,90,0,,,,,17030,7362,211955,3925,211955,3925,,,,,152995,2238,,0
"2020-07-19","FL",5091,5091,89,,21309,21309,9363,340,,,2652594,58175,,284980,3329053,,,344305,,12385,0,,,12002,,435616,,3526542,101596,3526542,101596,,,297009,,3006290,70769,3775936,98792
"2020-07-19","GA",3173,,5,,15010,15010,3036,49,2822,,,0,,,,,,143123,143123,3251,0,11782,,,,131008,,,0,1272839,28268,200457,,,,,0,1272839,28268
"2020-07-19","GU",5,,0,,,,4,0,,,17938,0,,,,,,315,307,0,0,2,,,,,222,,0,18253,0,145,,,,,0,18244,0
"2020-07-19","HI",24,24,1,,140,140,39,1,,,103281,1620,,,,,,1354,,20,0,,,,,1309,1019,125235,2368,125235,2368,,,,,104635,1640,126454,2386
"2020-07-19","IA",794,,7,,,,214,0,,75,376768,10946,,34549,,,31,38723,38723,816,0,,,2595,,,27894,,0,415491,11762,,,37180,,416735,13006,,0
"2020-07-19","ID",119,97,1,22,583,583,224,13,180,33,131884,3131,,,,,,14302,13419,550,0,,,,,,3989,,0,145303,3667,,,,,145303,3667,,0
"2020-07-19","IL",7488,7295,5,193,,,1356,0,,320,,0,,,,,132,162750,161575,965,0,,,,,,,,0,2244511,32113,,,,,,0,2244511,32113
"2020-07-19","IN",2822,2629,2,193,7895,7895,786,34,1675,244,570309,11508,,,,,81,56571,,917,0,,,,,60583,,,0,828193,7240,,,,,626880,12425,828193,7240
"2020-07-19","KS",299,,0,,1453,1453,,0,427,58,227388,0,,,,161,14,21965,,0,0,,,,,,,,0,249353,0,,,,,249353,0,,0
"2020-07-19","KY",670,666,3,4,2880,2880,511,5,1035,102,,0,,,,,,23161,22095,977,0,,,,,,6874,,0,491658,2513,40309,,,,,0,491658,2513
"2020-07-19","LA",3543,3433,34,110,,,1469,0,,,977598,22248,,,,,177,91706,91706,3116,0,,,,,,53288,,0,1069304,25364,,,,,,0,1069304,25364
"2020-07-19","MA",8431,8213,12,218,11717,11717,498,8,,64,927001,13406,,,,,41,113534,106882,296,0,,,,,142539,95390,,0,1376714,7616,,,86165,,1033883,13624,1376714,7616
"2020-07-19","MD",3377,3247,9,130,11841,11841,449,53,,131,661654,17874,,,,,,78131,78131,925,0,,,,,91615,5344,,0,938311,28899,,,,,739785,18799,938311,28899
"2020-07-19","ME",117,116,0,1,375,375,10,0,,9,,0,8050,,,,7,3687,3266,41,0,385,,,,4089,3148,,0,136140,2421,8445,,,,,0,136140,2421
"2020-07-19","MI",6366,6119,2,247,,,680,0,,201,,0,,,1402591,,102,81868,73663,530,0,,,,,102613,55162,,0,1505204,28819,197569,,,,,0,1505204,28819
"2020-07-19","MN",1581,1541,3,40,4627,4627,258,25,1389,120,806984,16492,,,,,,46204,46204,734,0,,,,,,40001,853188,17226,853188,17226,,,,,,0,,0
"2020-07-19","MO",1129,,-1,,,,875,0,,,525985,7357,,51704,670037,,86,33094,33094,846,0,,,1829,,37936,,,0,709043,12752,,,53533,,559079,8203,709043,12752
"2020-07-19","MP",2,,0,,4,4,,0,,,10666,0,,,,,,37,37,0,0,,,,,,29,,0,10703,0,,,,,10697,0,11335,0
"2020-07-19","MS",1355,1324,9,31,3727,3727,1129,0,,278,335439,0,,,,,132,42638,42130,792,0,,,,,,25932,,0,378077,792,14559,,,,,0,376793,0
"2020-07-19","MT",37,,0,,165,165,47,1,,,,0,,,,,,2533,,62,0,,,,,,1075,,0,133159,1280,,,,,,0,133159,1280
"2020-07-19","NC",1634,1634,5,,,,1115,0,,,,0,,,,,,99778,99778,1820,0,,,,,,,,0,1284308,25799,,,,,,0,1284308,25799
"2020-07-19","ND",96,,2,,302,302,45,7,,,128835,2227,6124,,,,,5009,5009,113,0,229,,,,,4131,250904,5412,250904,5412,6353,,,,131374,2352,257256,5544
"2020-07-19","NE",301,,0,,1481,1481,113,1,,,209920,1130,,,265190,,,22481,,120,0,,,,,27538,16801,,0,293481,2836,,,,,232654,1247,293481,2836
"2020-07-19","NH",398,,2,,673,673,17,1,193,,137175,877,,,,,,6203,,15,0,,,,,,5251,,0,200204,3147,25815,,25466,,143378,892,200204,3147
"2020-07-19","NJ",15500,13732,8,1768,21064,21064,766,0,,149,1614354,9718,,,,,65,178522,176783,-7,0,,,,,,,,0,1792876,9711,,,,,,0,1791137,9687
"2020-07-19","NM",571,,2,,2387,2387,161,23,,,,0,,,,,,16971,,235,0,,,,,,6764,,0,469215,8551,,,,,,0,469215,8551
"2020-07-19","NV",647,,1,,,,1045,0,,287,354023,5963,,,,,149,35765,35765,1288,0,,,,,,,543833,7176,543833,7176,,,,,387074,7195,490644,10202
"2020-07-19","NY",25048,,13,,,,722,0,,160,,0,,,,,96,406807,,502,0,,,,,,,5115470,46204,5115470,46204,,,,,,0,,0
"2020-07-19","OH",3174,2916,42,258,9555,9555,1065,42,2315,318,,0,,,,,163,74932,70755,1110,0,,,,,82439,51086,,0,1245113,26360,,,,,,0,1245113,26360
"2020-07-19","OK",451,,0,,2388,2388,547,13,,232,450675,0,,,450675,,,25265,25265,209,0,1854,,,,27903,19466,,0,475940,209,55185,,,,,0,479547,0
"2020-07-19","OR",257,,3,,1327,1327,242,0,,64,316644,6251,,,490051,,34,14149,,347,0,,,,,26453,3225,,0,516504,10633,,,,,323478,0,516504,10633
"2020-07-19","PA",7015,,8,,,,703,0,,,926352,13866,,,,,96,101027,98164,786,0,,,,,,76780,1294445,20712,1294445,20712,,,,,1024516,14642,,0
"2020-07-19","PR",178,81,0,97,,,315,0,,26,255766,0,,,253922,,18,3791,3791,330,0,8272,,,,3966,,,0,259557,330,,,,,,0,258001,0
"2020-07-19","RI",990,,0,,2088,2088,62,0,,4,161408,0,,,278804,,2,17793,,0,0,,,,,25966,,316540,3213,316540,3213,,,,,179201,0,304770,0
"2020-07-19","SC",1155,1138,20,17,4182,4182,1593,0,,,507400,13019,45462,,489808,,,69986,69765,2374,0,2764,,,,87357,22553,,0,577386,15393,48226,,,,,0,577165,15388
"2020-07-19","SD",118,,2,,774,774,63,3,,,90181,796,,,,,,7906,,44,0,,,,,12847,6952,,0,119036,2079,,,,,98087,840,119036,2079
"2020-07-19","TN",843,812,5,31,3681,3681,1327,32,,,,0,,,1105248,,,78115,77361,1779,0,,,,,91295,44319,,0,1196543,23630,,,,,,0,1196543,23630
"2020-07-19","TX",3958,,93,,,,10592,0,,3197,,0,,,,,,325030,325030,7300,0,7752,7019,,,530494,172936,,0,3774010,37156,221259,35788,,,,0,3774010,37156
"2020-07-19","UT",243,,0,,2033,2033,296,19,543,102,433096,4922,,,518607,222,,34117,,785,0,,350,,331,37938,20915,,0,556545,7040,,907,,762,467266,5370,556545,7040
"2020-07-19","VA",2027,1923,2,104,7165,7165,1186,18,,249,,0,,,,,127,77430,74490,1057,0,6092,458,,,92712,,910003,12739,910003,12739,101546,636,,,,0,,0
"2020-07-19","VI",6,,0,,,,,0,,,6587,348,,,,,,297,,14,0,,,,,,135,,0,6884,362,,,,,6938,284,,0
"2020-07-19","VT",56,56,0,,,,24,0,,,80178,2057,,,,,,1349,1349,10,0,,,,,,1137,,0,102452,2695,,,,,81527,2067,102452,2695
"2020-07-19","WA",1444,1444,10,,5033,5033,534,49,,,,0,,,,,62,49808,49743,908,0,,,,,,,923531,5211,923531,5211,,,,,791786,24129,,0
"2020-07-19","WI",851,844,1,7,4107,4107,339,25,826,99,730902,7259,,,,,,45948,42315,849,0,,,,,,32628,1018322,19944,1018322,19944,,,,,773217,8089,,0
"2020-07-19","WV",100,,0,,,,76,0,,32,,0,,,,,15,5042,4918,148,0,,,,,,3373,,0,227421,3911,12825,,,,,0,227421,3911
"2020-07-19","WY",24,,0,,143,143,17,1,,,41927,0,,,66065,,,2126,1728,18,0,,,,,2017,1615,,0,68082,246,,,,,43605,0,68082,246
"2020-07-18","AK",18,18,1,,107,107,26,2,,,,0,,,,,1,1799,,62,0,,,,,,708,,0,168363,2949,,,,,,0,168363,2949
"2020-07-18","AL",1286,1253,21,33,7782,7782,1463,198,982,,509261,9237,,,,524,,65234,64180,2143,0,,,,,,29736,,0,573441,11306,,,,,573441,11306,,0
"2020-07-18","AR",353,,0,,2135,2135,464,65,,,381243,5508,,,,304,97,31762,31762,0,0,,,,,,24776,,0,413005,6156,,,,,,0,413005,6156
"2020-07-18","AS",0,,0,,,,,0,,,1037,0,,,,,,0,0,0,0,,,,,,,,0,1037,0,,,,,,0,1037,0
"2020-07-18","AZ",2730,2431,147,152,6567,6567,3238,165,,894,630726,4281,,,,,657,141265,137710,2742,0,,,,,,,,0,1132328,21913,242837,,206872,,771991,7836,1132328,21913
"2020-07-18","CA",7595,,120,,,,8502,0,,2125,,0,,,,,,375363,375363,9199,0,,,,,,,,0,6167218,123119,,,,,,0,6167218,123119
"2020-07-18","CO",1752,1420,1,332,6019,6019,401,25,,,396150,4711,117712,,,,,39788,36698,444,0,8621,,,,,,543670,9049,543670,9049,126333,,,,432848,5149,,0
"2020-07-18","CT",4396,3519,0,877,10654,10654,66,0,,,,0,,,649030,,,47893,45910,0,0,,,,,59790,8466,,0,710591,12933,,,,,,0,710591,12933
"2020-07-18","DC",578,,1,,,,88,0,,17,,0,,,,,12,11194,,79,0,,,,,,1877,144955,3348,144955,3348,,,,,105271,1422,,0
"2020-07-18","DE",523,465,2,58,,,51,0,,8,137328,2055,,,,,,13429,12447,92,0,,,,,16901,7362,208030,5260,208030,5260,,,,,150757,2147,,0
"2020-07-18","FL",5002,5002,90,,20969,20969,9144,443,,,2594419,40892,,284980,3246327,,,331920,,10173,0,,,12002,,420156,,3424946,80694,3424946,80694,,,297009,,2935521,51276,3677144,76406
"2020-07-18","GA",3168,,36,,14961,14961,2929,314,2819,,,0,,,,,,139872,139872,4689,0,11530,,,,127550,,,0,1244571,33436,197631,,,,,0,1244571,33436
"2020-07-18","GU",5,,0,,,,4,0,,,17938,0,,,,,,315,307,1,0,2,,,,,222,,0,18253,1,145,,,,,0,18244,20
"2020-07-18","HI",23,23,1,,139,139,39,1,,,101661,1768,,,,,,1334,,23,0,,,,,1287,994,122867,2420,122867,2420,,,,,102995,1791,124068,2556
"2020-07-18","IA",787,,3,,,,210,0,,70,365822,1091,,34104,,,27,37907,37907,185,0,,,2516,,,27820,,0,403729,1276,,,36656,,403729,38,,0
"2020-07-18","ID",118,96,4,22,570,570,224,16,170,33,128753,1567,,,,,,13752,12883,619,0,,,,,,3827,,0,141636,2155,,,,,141636,2155,,0
"2020-07-18","IL",7483,7290,18,193,,,1360,0,,326,,0,,,,,119,161785,160610,1276,0,,,,,,,,0,2212398,46099,,,,,,0,2212398,46099
"2020-07-18","IN",2820,2627,17,193,7861,7861,798,47,1667,245,558801,8979,,,,,84,55654,,841,0,,,,,60196,,,0,820953,17273,,,,,614455,9820,820953,17273
"2020-07-18","KS",299,,0,,1453,1453,,0,427,58,227388,0,,,,161,14,21965,,0,0,,,,,,,,0,249353,0,,,,,249353,0,,0
"2020-07-18","KY",667,662,9,5,2875,2875,514,11,1033,109,,0,,,,,,22184,21128,579,0,,,,,,6824,,0,489145,7081,40308,,,,,0,489145,7081
"2020-07-18","LA",3509,3399,0,110,,,1413,0,,,955350,0,,,,,161,88590,88590,0,0,,,,,,53288,,0,1043940,0,,,,,,0,1043940,0
"2020-07-18","MA",8419,8201,17,218,11709,11709,499,18,,86,913595,11887,,,,,43,113238,106664,359,0,,,,,142431,95390,,0,1369098,10959,,,85623,,1020259,12064,1369098,10959
"2020-07-18","MD",3368,3238,9,130,11788,11788,448,60,,137,643780,11935,,,,,,77206,77206,835,0,,,,,90508,5344,,0,909412,18053,,,,,720986,12770,909412,18053
"2020-07-18","ME",117,116,2,1,375,375,9,0,,8,,0,7989,,,,5,3646,3252,10,0,380,,,,4063,3136,,0,133719,1433,8378,,,,,0,133719,1433
"2020-07-18","MI",6364,6117,9,247,,,680,0,,201,,0,,,1374740,,102,81338,73180,745,0,,,,,101645,55162,,0,1476385,31024,195843,,,,,0,1476385,31024
"2020-07-18","MN",1578,1538,5,40,4602,4602,265,39,1377,117,790492,15994,,,,,,45470,45470,457,0,,,,,,39310,835962,16451,835962,16451,,,,,,0,,0
"2020-07-18","MO",1130,,9,,,,875,0,,,518628,12020,,51143,658406,,86,32248,32248,960,0,,,1817,,36842,,,0,696291,19253,,,52960,,550876,12980,696291,19253
"2020-07-18","MP",2,,0,,4,4,,0,,,10666,0,,,,,,37,37,0,0,,,,,,29,,0,10703,0,,,,,10697,0,11335,0
"2020-07-18","MS",1346,1316,14,30,3727,3727,1076,15,,253,335439,4804,,,,,129,41846,41354,1017,0,,,,,,25932,,0,377285,5821,14559,,,,,0,376793,5800
"2020-07-18","MT",37,,0,,164,164,46,5,,,,0,,,,,,2471,,105,0,,,,,,1075,,0,131879,1475,,,,,,0,131879,1475
"2020-07-18","NC",1629,1629,23,,,,1154,0,,,,0,,,,,,97958,97958,2481,0,,,,,,,,0,1258509,28220,,,,,,0,1258509,28220
"2020-07-18","ND",94,,0,,295,295,38,5,,,126608,1925,6114,,,,,4896,4896,115,0,229,,,,,4029,245492,4622,245492,4622,6343,,,,129022,2001,251712,4789
"2020-07-18","NE",301,,2,,1480,1480,105,27,,,208790,4728,,,262493,,,22361,,227,0,,,,,27399,16665,,0,290645,4832,,,,,231407,4955,290645,4832
"2020-07-18","NH",396,,1,,672,672,20,2,193,,136298,677,,,,,,6188,,23,0,,,,,,5221,,0,197057,2205,25659,,25316,,142486,700,197057,2205
"2020-07-18","NJ",15492,13725,15,1767,21064,21064,800,61,,141,1604636,12259,,,,,73,178529,176814,308,0,,,,,,,,0,1783165,12567,,,,,,0,1781450,12522
"2020-07-18","NM",569,,4,,2364,2364,160,27,,,,0,,,,,,16736,,280,0,,,,,,6736,,0,460664,8366,,,,,,0,460664,8366
"2020-07-18","NV",646,,9,,,,1006,0,,285,348060,4348,,,,,150,34477,34477,1182,0,,,,,,,536657,14175,536657,14175,,,,,379879,5332,480442,7453
"2020-07-18","NY",25035,,11,,,,743,0,,172,,0,,,,,100,406305,,754,0,,,,,,,5069266,69817,5069266,69817,,,,,,0,,0
"2020-07-18","OH",3132,2875,20,257,9513,9513,1024,68,2311,315,,0,,,,,159,73822,69684,1542,0,,,,,80670,50280,,0,1218753,24141,,,,,,0,1218753,24141
"2020-07-18","OK",451,,6,,2375,2375,547,86,,232,450675,9771,,,450675,,,25056,25056,916,0,1854,,,,27903,19186,,0,475731,10687,55185,,,,,0,479547,10903
"2020-07-18","OR",254,,5,,1327,1327,242,16,,64,310393,4956,,,480023,,34,13802,,293,0,,,,,25848,3199,,0,505871,8687,,,,,323478,5234,505871,8687
"2020-07-18","PA",7007,,15,,,,699,0,,,912486,12574,,,,,93,100241,97388,763,0,,,,,,76183,1273733,20938,1273733,20938,,,,,1009874,13311,,0
"2020-07-18","PR",178,81,1,97,,,316,0,,29,255766,0,,,253922,,25,3461,3461,189,0,7992,,,,3966,,,0,259227,189,,,,,,0,258001,0
"2020-07-18","RI",990,,0,,2088,2088,62,0,,4,161408,0,,,278804,,2,17793,,0,0,,,,,25966,,313327,4259,313327,4259,,,,,179201,0,304770,0
"2020-07-18","SC",1135,1117,39,18,4182,4182,1593,0,,,494381,7066,44686,,477230,,,67612,67396,1552,0,2398,,,,84547,23849,,0,561993,8618,47084,,,,,0,561777,8605
"2020-07-18","SD",116,,0,,771,771,70,8,,,89385,1201,,,,,,7862,,73,0,,,,,12769,6891,,0,116957,1603,,,,,97247,1274,116957,1603
"2020-07-18","TN",838,807,23,31,3649,3649,1378,87,,,,0,,,1083781,,,76336,75597,2517,0,,,,,89132,43706,,0,1172913,22922,,,,,,0,1172913,22922
"2020-07-18","TX",3865,,130,,,,10658,0,,3412,,0,,,,,,317730,317730,10158,0,7819,6886,,,523803,169581,,0,3736854,67029,224935,34835,,,,0,3736854,67029
"2020-07-18","UT",243,,8,,2014,2014,251,30,541,91,428174,5990,,,512087,222,,33332,,760,0,,345,,328,37418,20421,,0,549505,8708,,883,,748,461896,6558,549505,8708
"2020-07-18","VA",2025,1921,12,104,7147,7147,1166,60,,254,,0,,,,,108,76373,73420,940,0,6016,452,,,91652,,897264,16938,897264,16938,100461,627,,,,0,,0
"2020-07-18","VI",6,,0,,,,,0,,,6239,449,,,,,,283,,20,0,,,,,,133,,0,6522,469,,,,,6654,489,,0
"2020-07-18","VT",56,56,0,,,,25,0,,,78121,968,,,,,,1339,1339,3,0,,,,,,1125,,0,99757,1338,,,,,79460,971,99757,1338
"2020-07-18","WA",1434,1434,7,,4984,4984,524,40,,,,0,,,,,46,48900,48849,861,0,,,,,,,918320,9687,918320,9687,,,,,767657,14483,,0
"2020-07-18","WI",850,843,10,7,4082,4082,315,51,823,90,723643,11446,,,,,,45099,41485,1031,0,,,,,,32004,998378,22253,998378,22253,,,,,765128,12424,,0
"2020-07-18","WV",100,,0,,,,74,0,,33,,0,,,,,16,4894,4768,111,0,,,,,,3295,,0,223510,5133,12642,,,,,0,223510,5133
"2020-07-18","WY",24,,0,,142,142,16,2,,,41927,0,,,65836,,,2108,1713,39,0,,,,,2000,1611,,0,67836,328,,,,,43605,0,67836,328
"2020-07-17","AK",17,17,0,,105,105,32,2,,,,0,,,,,0,1737,,42,0,,,,,,697,,0,165414,2392,,,,,,0,165414,2392
"2020-07-17","AL",1265,1232,35,33,7584,7584,1433,0,967,,500024,10003,,,,521,,63091,62111,2003,0,,,,,,29736,,0,562135,11956,,,,,562135,11956,,0
"2020-07-17","AR",353,,12,,2070,2070,464,76,,,375735,5888,,,,298,97,31762,31762,648,0,,,,,,24776,,0,406849,6705,,,,,,0,406849,6705
"2020-07-17","AS",0,,0,,,,,0,,,1037,0,,,,,,0,0,0,0,,,,,,,,0,1037,0,,,,,,0,1037,0
"2020-07-17","AZ",2583,2431,91,152,6402,6402,3466,106,,944,626445,11792,,,,,687,138523,137710,3910,0,,,,,,,,0,1110415,20774,240534,,205682,,764155,15664,1110415,20774
"2020-07-17","CA",7475,,130,,,,8450,0,,2153,,0,,,,,,366164,366164,9986,0,,,,,,,,0,6044099,128591,,,,,,0,6044099,128591
"2020-07-17","CO",1751,1419,6,332,5994,5994,394,28,,,391439,5816,116522,,,,,39344,36260,618,0,8169,,,,,,534621,8941,534621,8941,124691,,,,427699,6386,,0
"2020-07-17","CT",4396,3519,7,877,10654,10654,66,0,,,,0,,,636198,,,47893,45910,143,0,,,,,59702,8466,,0,697658,13211,,,,,,0,697658,13211
"2020-07-17","DC",577,,3,,,,87,0,,17,,0,,,,,14,11115,,39,0,,,,,,1863,141607,1365,141607,1365,,,,,103849,1791,,0
"2020-07-17","DE",521,463,0,58,,,55,0,,7,135273,3517,,,,,,13337,12355,223,0,,,,,16743,7315,202770,3513,202770,3513,,,,,148610,3740,,0
"2020-07-17","FL",4912,4912,130,,20526,20526,8961,372,,,2553527,53684,,284980,3183379,,,321747,,11174,0,,,12002,,407133,,3344252,91724,3344252,91724,,,297009,,2884245,65245,3600738,90949
"2020-07-17","GA",3132,,28,,14647,14647,2902,301,2781,,,0,,,,,,135183,135183,3908,0,10253,,,,123177,,,0,1211135,21023,193476,,,,,0,1211135,21023
"2020-07-17","GU",5,,0,,,,4,0,,,17938,241,,,,,,314,306,0,0,2,,,,,214,,0,18252,241,145,,,,,0,18224,221
"2020-07-17","HI",22,22,0,,138,138,39,1,,,99893,1798,,,,,,1311,,19,0,,,,,1267,975,120447,2417,120447,2417,,,,,101204,1817,121512,2670
"2020-07-17","IA",784,,6,,,,210,0,,70,364731,5412,,34104,,,32,37722,37722,590,0,,,2514,,,27609,,0,402453,6002,,,36654,,403691,6013,,0
"2020-07-17","ID",114,93,4,21,554,554,153,28,165,35,127186,2768,,,,,,13133,12295,688,0,,,,,,3676,,0,139481,3426,,,,,139481,3426,,0
"2020-07-17","IL",7465,7272,13,193,,,1431,0,,309,,0,,,,,128,160509,159334,1427,0,,,,,,,,0,2166299,43692,,,,,,0,2166299,43692
"2020-07-17","IN",2803,2610,8,193,7814,7814,815,67,1658,258,549822,8344,,,,,80,54813,,733,0,,,,,59214,,,0,803680,17026,,,,,604635,9077,803680,17026
"2020-07-17","KS",299,,0,,1453,1453,,60,427,58,227388,8947,,,,161,14,21965,,1032,0,,,,,,,,0,249353,9979,,,,,249353,9979,,0
"2020-07-17","KY",658,653,8,5,2864,2864,452,22,1031,89,,0,,,,,,21605,20607,522,0,,,,,,6772,,0,482064,15025,40203,,,,,0,482064,15025
"2020-07-17","LA",3509,3399,24,110,,,1413,0,,,955350,17624,,,,,161,88590,88590,2179,0,,,,,,53288,,0,1043940,19803,,,,,,0,1043940,19803
"2020-07-17","MA",8402,8184,22,218,11691,11691,515,28,,76,901708,12605,,,,,34,112879,106487,298,0,,,,,142262,95390,,0,1358139,17990,,,84539,,1008195,12821,1358139,17990
"2020-07-17","MD",3359,3227,12,132,11728,11728,434,41,,128,631845,14980,,,,,,76371,76371,707,0,,,,,89541,5286,,0,891359,24171,,,,,708216,15687,891359,24171
"2020-07-17","ME",115,114,1,1,375,375,12,1,,11,,0,7960,,,,5,3636,3239,38,0,377,,,,4049,3114,,0,132286,2850,8346,,,,,0,132286,2850
"2020-07-17","MI",6355,6108,7,247,,,680,0,,201,,0,,,1344913,,88,80593,72502,754,0,,,,,100448,53867,,0,1445361,30559,192929,,,,,0,1445361,30559
"2020-07-17","MN",1573,1533,7,40,4563,4563,252,37,1369,110,774498,13633,,,,,,45013,45013,666,0,,,,,,38568,819511,14299,819511,14299,,,,,,0,,0
"2020-07-17","MO",1121,,8,,,,875,0,,,506608,7729,,50467,639989,,86,31288,31288,866,0,,,1798,,36023,,,0,677038,12228,,,52265,,537896,8595,677038,12228
"2020-07-17","MP",2,,0,,4,4,,0,,,10666,0,,,,,,37,37,1,0,,,,,,29,,0,10703,1,,,,,10697,0,11335,0
"2020-07-17","MS",1332,1303,24,29,3712,3712,1076,37,,253,330635,6532,,,,,129,40829,40358,1032,0,,,,,,25932,,0,371464,7564,14384,,,,,0,370993,7506
"2020-07-17","MT",37,,2,,159,159,45,9,,,,0,,,,,,2366,,135,0,,,,,,992,,0,130404,2564,,,,,,0,130404,2564
"2020-07-17","NC",1606,1606,18,,,,1180,0,,,,0,,,,,,95477,95477,2051,0,,,,,,,,0,1230289,22271,,,,,,0,1230289,22271
"2020-07-17","ND",94,,1,,290,290,36,5,,,124683,1295,5946,,,,,4781,4781,122,0,225,,,,,3903,240870,4021,240870,4021,6171,,,,127021,1506,246923,4140
"2020-07-17","NE",299,,8,,1453,1453,96,0,,,204062,2812,,,257927,,,22134,,155,0,,,,,27134,16501,,0,285813,3801,,,,,226452,2970,285813,3801
"2020-07-17","NH",395,,0,,670,670,24,2,192,,135621,1540,,,,,,6165,,26,0,,,,,,5188,,0,194852,3498,25450,,25093,,141786,1566,194852,3498
"2020-07-17","NJ",15477,13710,19,1767,21003,21003,868,229,,141,1592377,8974,,,,,66,178221,176551,99,0,,,,,,,,0,1770598,9073,,,,,,0,1768928,9024
"2020-07-17","NM",565,,3,,2337,2337,166,25,,,,0,,,,,,16456,,318,0,,,,,,6654,,0,452298,8930,,,,,,0,452298,8930
"2020-07-17","NV",637,,11,,,,1000,0,,269,343712,4784,,,,,134,33295,33295,1380,0,,,,,,,522482,12783,522482,12783,,,,,374547,5343,472989,7307
"2020-07-17","NY",25024,,10,,,,765,0,,179,,0,,,,,98,405551,,776,0,,,,,,,4999449,78239,4999449,78239,,,,,,0,,0
"2020-07-17","OH",3112,2858,9,254,9445,9445,1016,121,2305,319,,0,,,,,161,72280,68175,1679,0,,,,,78968,49302,,0,1194612,29192,,,,,,0,1194612,29192
"2020-07-17","OK",445,,7,,2289,2289,604,71,,247,440904,7528,,,440904,,,24140,24140,699,0,1592,,,,26785,18766,,0,465044,8227,49472,,,,,0,468644,8398
